B0874 O:  1x 1	1        - 2        	1        - 4        	1        - 0
B0875 O:  1x 1	0        - 3        	0        - 2        	2        - 0
B0876 O:  1x 1	0        - 0        	2        - 2        	3        - 2
B0877 O:  1x 1	1        - 1        	2        - 2        	4        - 2
B0878 O:  1x 1	2        - 2        	1        - 1        	4        - 2
B0879 O:  1x 1	2        - 0        	1        - 0        	4        - 1
B0880 O:  1x 1	0        - 2        	0        - 3        	2        - 2
B0881 O:  1x 1	0        - 3        	1        - 0        	0        - 2
B0882 O:  1x 1	0        - 1        	0        - 0        	2        - 3
B0883 O:  1x 1	0        - 3        	0        - 2        	0        - 1
B0884 O:  1x 1	1        - 3        	0        - 1        	1        - 3
B0885 O:  1x 1	1        - 0        	0        - 0        	4        - 2
B0886 O:  1x 1	0        - 0        	1        - 3        	0        - 2
B0887 O:  1x 1	0        - 1        	3        - 3        	1        - 1
B0888 O:  1x 1	2        - 2        	1        - 4        	1        - 1
B0889 O:  1x 1	0        - 2        	2        - 2        	3        - 2
B0890 O:  1x 1	1        - 2        	4        - 1        	1        - 0
B0891 O:  1x 1	0        - 0        	4        - 2        	1        - 1
B0892 O:  1x 1	0        - 0        	2        - 2        	3        - 0
B0893 O:  1x 1	2        - 2        	1        - 0        	4        - 1
B0894 O:  1x 1	2        - 1        	1        - 3        	0        - 1
B0895 O:  1x 1	0        - 2        	0        - 0        	2        - 3
B0896 O:  1x 1	0        - 2        	0        - 3        	2        - 1
B0897 O:  1x 1	0        - 0        	3        - 3        	2        - 1
B0898 O:  1x 1	0        - 1        	3        - 3        	0        - 0
B0899 O:  1x 1	1        - 1        	0        - 0        	0        - 3
B0900 O:  1x 1	0        - 3        	0        - 1        	0        - 2
B0901 O:  1x 1	0        - 2        	2        - 0        	1        - 3
B0902 O:  1x 1	1        - 1        	4        - 2        	0        - 0
B0903 O:  1x 1	1        - 0        	2        - 4        	1        - 1
B0904 O:  1x 1	0        - 0        	3        - 3        	0        - 0
B0905 O:  1x 1	0        - 2        	3        - 3        	1        - 1
B0906 O:  1x 1	0        - 0        	0        - 2        	1        - 3
B0907 O:  1x 1	1        - 4        	0        - 1        	1        - 0
B0908 O:  1x 1	2        - 0        	1        - 3        	0        - 0
B0909 O:  1x 1	1        - 1        	3        - 3        	0        - 0
B0910 O:  1x 1	1        - 0        	1        - 4        	2        - 1
B0911 O:  1x 1	1        - 1        	4        - 0        	0        - 1
B0912 O:  1x 1	3        - 0        	1        - 3        	2        - 1
B0913 O:  1x 1	1        - 0        	1        - 4        	0        - 0
B0914 O:  1x 1	0        - 1        	2        - 3        	2        - 1
B0915 O:  1x 1	1        - 1        	0        - 1        	1        - 4
B0916 O:  1x 1	2        - 3        	1        - 0        	2        - 0
B0917 O:  1x 1	0        - 2        	0        - 2        	1        - 3
B0918 O:  1x 1	1        - 0        	0        - 4        	1        - 0
B0919 O:  1x 1	0        - 0        	2        - 3        	2        - 1
B0920 O:  1x 1	1        - 2        	0        - 0        	4        - 0
B0921 O:  1x 1	0        - 3        	1        - 2        	2        - 2
B0922 O:  1x 1	0        - 1        	1        - 2        	4        - 0
B0923 O:  1x 1	1        - 3        	0        - 3        	1        - 0
B0924 O:  1x 1	1        - 1        	0        - 4        	2        - 0
B0925 O:  1x 1	0        - 0        	1        - 2        	4        - 0
B0926 O:  1x 1	0        - 4        	0        - 0        	1        - 1
B0927 O:  1x 1	0        - 0        	3        - 1        	1        - 2
B0928 O:  1x 1	1        - 1        	0        - 4        	0        - 1
B0929 O:  1x 1	1        - 0        	1        - 1        	1        - 4
B0930 O:  1x 1	0        - 4        	1        - 1        	2        - 1
B0931 O:  1x 1	2        - 2        	1        - 3        	0        - 0
B0932 O:  1x 1	1        - 0        	0        - 1        	0        - 3
B0933 O:  1x 1	1        - 0        	1        - 0        	4        - 2
B0934 O:  1x 1	1        - 0        	2        - 2        	4        - 1
B0935 O:  1x 1	0        - 4        	1        - 1        	0        - 0
B0936 O:  1x 1	0        - 1        	2        - 3        	1        - 2
B0937 O:  1x 1	2        - 3        	0        - 1        	2        - 0
B0938 O:  1x 1	0        - 1        	1        - 0        	2        - 3
B0939 O:  1x 1	0        - 1        	2        - 3        	3        - 1
B0940 O:  1x 1	0        - 3        	2        - 1        	2        - 2
B0941 O:  1x 1	0        - 1        	2        - 1        	4        - 0
B0942 O:  1x 1	0        - 0        	1        - 0        	2        - 3
B0943 O:  1x 1	2        - 1        	1        - 4        	1        - 0
B0944 O:  1x 1	1        - 3        	0        - 2        	2        - 2
B0945 O:  1x 1	0        - 0        	2        - 1        	4        - 0
B0946 O:  1x 1	1        - 3        	0        - 0        	3        - 0
B0947 O:  1x 1	0        - 2        	1        - 0        	2        - 3
B0948 O:  1x 1	0        - 1        	1        - 2        	3        - 0
B0949 O:  1x 1	1        - 0        	0        - 3        	3        - 0
B0950 O:  1x 1	2        - 1        	2        - 3        	0        - 2
B0951 O:  1x 1	0        - 3        	1        - 1        	1        - 2
B0952 O:  1x 1	0        - 1        	1        - 4        	1        - 0
B0953 O:  1x 1	0        - 2        	3        - 2        	1        - 1
B0954 O:  1x 1	3        - 1        	0        - 3        	2        - 1
B0955 O:  1x 1	2        - 0        	0        - 3        	2        - 1
B0956 O:  1x 1	0        - 0        	1        - 4        	1        - 0
B0957 O:  1x 1	1        - 0        	0        - 1        	4        - 2
B0958 O:  1x 1	0        - 1        	2        - 3        	0        - 2
B0959 O:  1x 1	1        - 1        	2        - 4        	1        - 0
B0960 O:  1x 1	1        - 3        	1        - 1        	3        - 0
B0961 O:  1x 1	0        - 0        	2        - 3        	0        - 2
B0962 O:  1x 1	3        - 1        	0        - 3        	0        - 0
B0963 O:  1x 1	0        - 1        	2        - 2        	2        - 3
B0964 O:  1x 1	0        - 3        	2        - 2        	2        - 0
B0965 O:  1x 1	1        - 2        	0        - 4        	1        - 1
B0966 O:  1x 1	0        - 2        	1        - 1        	3        - 2
B0967 O:  1x 1	0        - 1        	0        - 1        	2        - 3
B0968 O:  1x 1	1        - 2        	0        - 2        	3        - 0
B0969 O:  1x 1	0        - 3        	2        - 2        	0        - 1
B0970 O:  1x 1	0        - 1        	4        - 1        	1        - 0
B0971 O:  1x 1	1        - 1        	1        - 4        	1        - 2
B0972 O:  1x 1	1        - 2        	1        - 2        	0        - 3
B0973 O:  1x 1	0        - 0        	4        - 1        	1        - 0
B0974 O:  1x 1	0        - 4        	1        - 0        	1        - 1
B0975 O:  1x 1	1        - 1        	1        - 0        	4        - 1
B0976 O:  1x 1	1        - 2        	1        - 2        	4        - 1
B0977 O:  1x 1	0        - 3        	2        - 1        	0        - 0
B0978 O:  1x 1	0        - 0        	3        - 2        	0        - 2
B0979 O:  1x 1	1        - 2        	0        - 3        	0        - 2
B0980 O:  1x 1	1        - 2        	0        - 1        	4        - 0
B0981 O:  1x 1	0        - 3        	1        - 1        	3        - 0
B0982 O:  1x 1	2        - 1        	0        - 0        	4        - 0
B0983 O:  1x 1	1        - 2        	0        - 0        	1        - 3
B0984 O:  1x 1	1        - 1        	0        - 2        	4        - 0
B0985 O:  1x 1	1        - 0        	3        - 3        	0        - 0
B0986 O:  1x 1	0        - 4        	0        - 1        	1        - 1
B0987 O:  1x 1	0        - 3        	0        - 0        	2        - 2
B0988 O:  1x 1	0        - 0        	3        - 1        	2        - 2
B0989 O:  1x 1	0        - 2        	2        - 1        	3        - 1
B0990 O:  1x 1	0        - 1        	0        - 0        	4        - 0
B0991 O:  1x 1	1        - 2        	2        - 1        	4        - 1
B0992 O:  1x 1	0        - 0        	1        - 2        	1        - 3
B0993 O:  1x 1	0        - 0        	0        - 0        	4        - 0
B0994 O:  1x 1	0        - 2        	2        - 2        	1        - 3
B0995 O:  1x 1	0        - 3        	2        - 0        	1        - 1
B0996 O:  1x 1	0        - 3        	0        - 2        	0        - 0
B0997 O:  1x 1	3        - 1        	1        - 3        	2        - 0
B0998 O:  1x 1	0        - 0        	2        - 2        	1        - 3
B0999 O:  1x 1	1        - 0        	1        - 2        	4        - 0
B1000 O:  1x 1	1        - 0        	0        - 2        	1        - 3
B1001 O:  1x 1	0        - 1        	3        - 0        	2        - 1
B1002 O:  1x 1	0        - 1        	3        - 0        	3        - 1
B1003 O:  1x 1	0        - 2        	3        - 0        	1        - 2
B1004 O:  1x 1	0        - 0        	3        - 0        	3        - 1
B1005 O:  1x 1	0        - 1        	3        - 0        	0        - 0
B1006 O:  1x 1	0        - 3        	1        - 1        	2        - 2
B1007 O:  1x 1	0        - 1        	4        - 0        	1        - 1
B1008 O:  1x 1	0        - 2        	3        - 0        	1        - 0
B1009 O:  1x 1	2        - 0        	1        - 3        	2        - 0
B1010 O:  1x 1	0        - 2        	2        - 3        	2        - 0
B1011 O:  1x 1	0        - 1        	3        - 0        	1        - 2
B1012 O:  1x 1	0        - 1        	1        - 3        	1        - 2
B1013 O:  1x 1	3        - 1        	0        - 2        	2        - 0
B1014 O:  1x 1	0        - 1        	3        - 0        	0        - 2
B1015 O:  1x 1	0        - 2        	2        - 1        	3        - 0
B1016 O:  1x 1	0        - 2        	2        - 3        	0        - 1
B1017 O:  1x 1	2        - 1        	0        - 4        	1        - 1
B1018 O:  1x 1	1        - 0        	2        - 1        	4        - 0
B1019 O:  1x 1	0        - 1        	2        - 3        	2        - 0
B1020 O:  1x 1	1        - 1        	4        - 2        	1        - 0
B1021 O:  1x 1	0        - 0        	3        - 3        	1        - 0
B1022 O:  1x 1	0        - 2        	2        - 0        	3        - 0
B1023 O:  1x 1	0        - 2        	3        - 1        	0        - 0
B1024 O:  1x 1	0        - 3        	0        - 0        	2        - 1
B1025 O:  1x 1	0        - 1        	1        - 3        	3        - 0
B1026 O:  1x 1	0        - 1        	0        - 4        	1        - 1
B1027 O:  1x 1	0        - 0        	1        - 3        	3        - 0
B1028 O:  1x 1	0        - 0        	0        - 4        	1        - 1
B1029 O:  1x 1	1        - 0        	1        - 4        	1        - 0
B1030 O:  1x 1	0        - 1        	1        - 0        	4        - 0
B1031 O:  1x 1	0        - 2        	3        - 2        	2        - 0
B1032 O:  1x 1	0        - 0        	1        - 0        	4        - 0
B1033 O:  1x 1	1        - 2        	0        - 0        	0        - 3
B1034 O:  1x 1	0        - 2        	0        - 2        	3        - 0
B1035 O:  1x 1	0        - 2        	0        - 3        	1        - 2
B1036 O:  1x 1	1        - 2        	0        - 0        	4        - 1
B1037 O:  1x 1	1        - 1        	0        - 4        	2        - 1
B1038 O:  1x 1	0        - 1        	1        - 2        	0        - 3
B1039 O:  1x 1	1        - 1        	1        - 4        	2        - 0
B1040 O:  1x 1	0        - 0        	2        - 0        	3        - 0
B1041 O:  1x 1	0        - 0        	1        - 2        	0        - 3
B1042 O:  1x 1	0        - 1        	1        - 2        	4        - 1
B1043 O:  1x 1	1        - 1        	0        - 4        	0        - 0
B1044 O:  1x 1	0        - 0        	1        - 2        	4        - 1
B1045 O:  1x 1	2        - 1        	0        - 1        	4        - 0
B1046 O:  1x 1	1        - 1        	1        - 4        	0        - 1
B1047 O:  1x 1	0        - 1        	3        - 2        	2        - 0
B1048 O:  1x 1	0        - 1        	1        - 1        	2        - 3
B1049 O:  1x 1	0        - 0        	0        - 3        	2        - 1
B1050 O:  1x 1	0        - 1        	0        - 3        	0        - 2
B1051 O:  1x 1	1        - 1        	0        - 0        	2        - 3
B1052 O:  1x 1	0        - 0        	0        - 3        	0        - 2
B1053 O:  1x 1	0        - 1        	0        - 1        	4        - 0
B1054 O:  1x 1	0        - 2        	0        - 0        	3        - 1
B1055 O:  1x 1	0        - 4        	1        - 1        	1        - 0
B1056 O:  1x 1	0        - 0        	0        - 1        	4        - 0
B1057 O:  1x 1	2        - 3        	1        - 0        	0        - 0
B1058 O:  1x 1	1        - 1        	1        - 3        	3        - 0
B1059 O:  1x 1	0        - 1        	2        - 1        	4        - 1
B1060 O:  1x 1	1        - 1        	2        - 2        	4        - 0
B1061 O:  1x 1	1        - 1        	4        - 1        	0        - 1
B1062 O:  1x 1	1        - 0        	0        - 1        	2        - 3
B1063 O:  1x 1	2        - 0        	2        - 3        	0        - 1
B1064 O:  1x 1	1        - 3        	1        - 2        	0        - 2
B1065 O:  1x 1	1        - 2        	1        - 1        	4        - 2
B1066 O:  1x 1	0        - 0        	2        - 1        	4        - 1
B1067 O:  1x 1	1        - 3        	1        - 0        	0        - 1
B1068 O:  1x 1	0        - 0        	1        - 3        	2        - 2
B1069 O:  1x 1	1        - 1        	0        - 3        	3        - 1
B1070 O:  1x 1	1        - 0        	0        - 0        	4        - 0
B1071 O:  1x 1	0        - 3        	1        - 2        	1        - 2
B1072 O:  1x 1	3        - 1        	0        - 3        	1        - 0
B1073 O:  1x 1	1        - 2        	1        - 4        	1        - 1
B1074 O:  1x 1	0        - 2        	0        - 0        	3        - 0
B1075 O:  1x 1	0        - 3        	2        - 2        	0        - 0
B1076 O:  1x 1	0        - 2        	3        - 0        	2        - 0
B1077 O:  1x 1	0        - 1        	0        - 0        	1        - 3
B1078 O:  1x 1	0        - 3        	1        - 0        	2        - 1
B1079 O:  1x 1	1        - 2        	1        - 0        	4        - 1
B1080 O:  1x 1	0        - 0        	0        - 0        	1        - 3
B1081 O:  1x 1	1        - 2        	2        - 3        	0        - 0
B1082 O:  1x 1	0        - 1        	2        - 3        	1        - 0
B1083 O:  1x 1	0        - 2        	3        - 0        	0        - 1
B1084 O:  1x 1	1        - 1        	0        - 3        	0        - 2
B1085 O:  1x 1	1        - 3        	0        - 2        	1        - 2
B1086 O:  1x 1	2        - 2        	0        - 3        	1        - 2
B1087 O:  1x 1	1        - 2        	0        - 1        	0        - 3
B1088 O:  1x 1	1        - 2        	0        - 1        	4        - 1
B1089 O:  1x 1	2        - 1        	0        - 0        	4        - 1
B1090 O:  1x 1	0        - 1        	2        - 3        	2        - 2
B1091 O:  1x 1	0        - 1        	3        - 0        	2        - 0
B1092 O:  1x 1	1        - 1        	0        - 2        	4        - 1
B1093 O:  1x 1	0        - 0        	2        - 3        	2        - 2
B1094 O:  1x 1	0        - 0        	3        - 0        	2        - 0
B1095 O:  1x 1	0        - 1        	0        - 0        	0        - 3
B1096 O:  1x 1	0        - 1        	1        - 2        	3        - 2
B1097 O:  1x 1	0        - 3        	2        - 0        	1        - 0
B1098 O:  1x 1	0        - 1        	0        - 0        	4        - 1
B1099 O:  1x 1	1        - 0        	1        - 1        	4        - 0
B1100 O:  1x 1	0        - 2        	0        - 3        	2        - 0
B1101 O:  1x 1	0        - 1        	3        - 0        	0        - 1
B1102 O:  1x 1	0        - 0        	0        - 0        	4        - 1
B1103 O:  1x 1	1        - 0        	0        - 4        	1        - 1
B1104 O:  1x 1	0        - 0        	3        - 0        	0        - 1
B1105 O:  1x 1	0        - 2        	2        - 2        	3        - 0
B1106 O:  1x 1	0        - 2        	0        - 3        	0        - 1
B1107 O:  1x 1	0        - 3        	0        - 2        	1        - 0
B1108 O:  1x 1	1        - 1        	3        - 3        	0        - 1
B1109 O:  1x 1	1        - 0        	0        - 3        	3        - 1
B1110 O:  1x 1	0        - 2        	1        - 1        	0        - 3
B1111 O:  1x 1	2        - 3        	0        - 0        	1        - 2
B1112 O:  1x 1	1        - 0        	1        - 2        	0        - 3
B1113 O:  1x 1	1        - 3        	0        - 2        	1        - 0
B1114 O:  1x 1	0        - 2        	1        - 1        	4        - 1
B1115 O:  1x 1	0        - 0        	3        - 2        	2        - 2
B1116 O:  1x 1	1        - 0        	1        - 2        	4        - 1
B1117 O:  1x 1	2        - 1        	1        - 1        	4        - 2
B1118 O:  1x 1	0        - 1        	0        - 2        	3        - 2
B1119 O:  1x 1	0        - 2        	1        - 0        	3        - 0
B1120 O:  1x 1	1        - 3        	0        - 0        	0        - 2
B1121 O:  1x 1	1        - 0        	0        - 3        	0        - 2
B1122 O:  1x 1	0        - 0        	2        - 1        	3        - 2
B1123 O:  1x 1	0        - 2        	2        - 3        	0        - 0
B1124 O:  1x 1	1        - 0        	0        - 1        	4        - 0
B1125 O:  1x 1	0        - 1        	1        - 1        	4        - 2
B1126 O:  1x 1	2        - 1        	0        - 3        	0        - 1
B1127 O:  1x 1	0        - 0        	1        - 1        	4        - 2
B1128 O:  1x 1	1        - 1        	0        - 0        	4        - 2
B1129 O:  1x 1	0        - 3        	0        - 0        	1        - 2
B1130 O:  1x 1	4        - 0        	0        - 1        	1        - 1
B1131 O:  1x 1	2        - 1        	1        - 0        	4        - 1
B1132 O:  1x 1	0        - 1        	1        - 2        	2        - 3
B1133 O:  1x 1	1        - 0        	3        - 2        	2        - 0
B1134 O:  1x 1	0        - 3        	1        - 2        	2        - 0
B1135 O:  1x 1	0        - 1        	1        - 4        	1        - 1
B1136 O:  1x 1	0        - 0        	1        - 4        	1        - 1
B1137 O:  1x 1	0        - 0        	3        - 1        	0        - 2
B1138 O:  1x 1	0        - 2        	0        - 0        	3        - 2
B1139 O:  1x 1	2        - 3        	0        - 0        	1        - 0
B1140 O:  1x 1	2        - 0        	0        - 3        	2        - 0
B1141 O:  1x 1	1        - 1        	2        - 4        	1        - 1
B1142 O:  1x 1	0        - 1        	1        - 0        	4        - 1
B1143 O:  1x 1	0        - 3        	1        - 2        	0        - 1
B1144 O:  1x 1	0        - 2        	3        - 2        	0        - 0
B1145 O:  1x 1	0        - 0        	1        - 0        	4        - 1
B1146 O:  1x 1	1        - 1        	1        - 4        	2        - 1
B1147 O:  1x 1	1        - 2        	0        - 2        	1        - 3
B1148 O:  1x 1	2        - 1        	2        - 3        	0        - 0
B1149 O:  1x 1	2        - 0        	0        - 3        	0        - 1
B1150 O:  1x 1	1        - 1        	1        - 4        	0        - 0
B1151 O:  1x 1	1        - 2        	3        - 0        	0        - 0
B1152 O:  1x 1	1        - 1        	0        - 4        	1        - 0
B1153 O:  1x 1	1        - 3        	1        - 2        	0        - 1
B1154 O:  1x 1	2        - 1        	0        - 1        	4        - 1
B1155 O:  1x 1	0        - 0        	4        - 1        	1        - 1
B1156 O:  1x 1	0        - 1        	2        - 1        	2        - 3
B1157 O:  1x 1	0        - 3        	1        - 1        	0        - 2
B1158 O:  1x 1	1        - 3        	0        - 2        	2        - 0
B1159 O:  1x 1	0        - 0        	3        - 0        	2        - 2
B1160 O:  1x 1	0        - 1        	0        - 1        	0        - 3
B1161 O:  1x 1	0        - 2        	2        - 3        	1        - 1
B1162 O:  1x 1	0        - 1        	0        - 1        	4        - 1
B1163 O:  1x 1	0        - 3        	2        - 1        	0        - 1
B1164 O:  1x 1	0        - 0        	0        - 1        	4        - 1
B1165 O:  1x 1	2        - 0        	2        - 3        	0        - 0
B1166 O:  1x 1	1        - 3        	0        - 1        	3        - 1
B1167 O:  1x 1	2        - 2        	1        - 1        	4        - 1
B1168 O:  1x 1	2        - 3        	0        - 1        	1        - 2
B1169 O:  1x 1	0        - 3        	1        - 0        	1        - 2
B1170 O:  1x 1	0        - 0        	3        - 2        	2        - 1
B1171 O:  1x 1	0        - 0        	0        - 0        	3        - 2
B1172 O:  1x 1	1        - 0        	0        - 0        	4        - 1
B1173 O:  1x 1	2        - 3        	0        - 0        	2        - 0
B1174 O:  1x 1	0        - 2        	1        - 0        	3        - 2
B1175 O:  1x 1	1        - 3        	0        - 1        	0        - 2
B1176 O:  1x 1	0        - 0        	3        - 2        	0        - 0
B1177 O:  1x 1	2        - 0        	3        - 2        	0        - 0
B1178 O:  1x 1	1        - 2        	0        - 3        	0        - 0
B1179 O:  1x 1	0        - 3        	2        - 2        	1        - 0
B1180 O:  1x 1	0        - 1        	0        - 3        	2        - 2
B1181 O:  1x 1	0        - 2        	3        - 0        	0        - 0
B1182 O:  1x 1	0        - 0        	0        - 3        	2        - 2
B1183 O:  1x 1	1        - 1        	0        - 1        	4        - 2
B1184 O:  1x 1	0        - 3        	0        - 1        	1        - 2
B1185 O:  1x 1	1        - 2        	0        - 1        	2        - 3
B1186 O:  1x 1	2        - 2        	0        - 0        	3        - 2
B1187 O:  1x 1	0        - 2        	0        - 1        	3        - 2
B1188 O:  1x 1	0        - 3        	0        - 0        	2        - 0
B1189 O:  1x 1	1        - 0        	1        - 1        	4        - 2
B1190 O:  1x 1	0        - 3        	0        - 0        	0        - 1
B1191 O:  1x 1	0        - 0        	3        - 3        	1        - 1
B1192 O:  1x 1	0        - 2        	1        - 1        	2        - 3
B1193 O:  1x 1	0        - 1        	0        - 2        	1        - 3
B1194 O:  1x 1	1        - 0        	1        - 4        	1        - 1
B1195 O:  1x 1	0        - 2        	0        - 3        	0        - 0
B1196 O:  1x 1	1        - 0        	1        - 0        	4        - 1
B1197 O:  1x 1	0        - 0        	3        - 0        	2        - 1
B1198 O:  1x 1	1        - 0        	0        - 3        	0        - 1
B1199 O:  1x 1	0        - 2        	0        - 0        	1        - 3
B1200 O:  1x 1	1        - 1        	1        - 2        	4        - 0
B1201 O:  1x 1	0        - 4        	1        - 1        	1        - 1
B1202 O:  1x 1	0        - 2        	2        - 3        	1        - 0
B1203 O:  1x 1	1        - 0        	0        - 1        	4        - 1
B1204 O:  1x 1	0        - 0        	2        - 3        	1        - 2
B1205 O:  1x 1	0        - 3        	1        - 0        	2        - 0
B1206 O:  1x 1	2        - 2        	3        - 0        	0        - 0
B1207 O:  1x 1	0        - 3        	1        - 0        	0        - 1
B1208 O:  1x 1	0        - 3        	1        - 2        	0        - 0
B1209 O:  1x 1	2        - 0        	0        - 3        	0        - 0
B1210 O:  1x 1	0        - 2        	3        - 2        	1        - 0
B1211 O:  1x 1	1        - 2        	3        - 2        	2        - 0
B1212 O:  1x 1	0        - 2        	1        - 3        	2        - 0
B1213 O:  1x 1	0        - 0        	3        - 2        	1        - 2
B1214 O:  1x 1	0        - 3        	0        - 1        	2        - 0
B1215 O:  1x 1	1        - 3        	0        - 0        	2        - 2
B1216 O:  1x 1	1        - 1        	1        - 4        	1        - 0
B1217 O:  1x 1	1        - 0        	0        - 3        	2        - 2
B1218 O:  1x 1	0        - 3        	0        - 1        	0        - 1
B1219 O:  1x 1	1        - 3        	0        - 2        	0        - 0
B1220 O:  1x 1	2        - 2        	0        - 3        	0        - 0
B1221 O:  1x 1	2        - 0        	0        - 0        	1        - 3
B1222 O:  1x 1	0        - 2        	1        - 0        	1        - 3
B1223 O:  1x 1	0        - 2        	1        - 2        	3        - 0
B1224 O:  1x 1	2        - 3        	0        - 0        	2        - 1
B1225 O:  1x 1	0        - 2        	0        - 1        	1        - 3
B1226 O:  1x 1	0        - 3        	0        - 2        	1        - 1
B1227 O:  1x 1	0        - 1        	1        - 1        	4        - 0
B1228 O:  1x 1	1        - 1        	0        - 0        	4        - 0
B1229 O:  1x 1	0        - 0        	1        - 1        	4        - 0
B1230 O:  1x 1	0        - 0        	3        - 0        	1        - 2
B1231 O:  1x 1	0        - 0        	2        - 3        	2        - 0
B1232 O:  1x 1	0        - 1        	2        - 3        	0        - 1
B1233 O:  1x 1	0        - 0        	2        - 3        	0        - 1
B1234 O:  1x 1	1        - 3        	0        - 1        	2        - 2
B1235 O:  1x 1	0        - 0        	3        - 2        	2        - 0
B1236 O:  1x 1	0        - 2        	0        - 3        	1        - 0
B1237 O:  1x 1	0        - 1        	0        - 3        	1        - 2
B1238 O:  1x 1	0        - 0        	0        - 3        	1        - 2
B1239 O:  1x 1	0        - 0        	3        - 2        	0        - 1
B1240 O:  1x 1	1        - 1        	0        - 4        	1        - 1
B1241 O:  1x 1	1        - 2        	1        - 1        	4        - 1
B1242 O:  1x 1	1        - 1        	1        - 2        	4        - 1
B1243 O:  1x 1	0        - 3        	1        - 0        	0        - 0
B1244 O:  1x 1	1        - 1        	0        - 1        	4        - 0
B1245 O:  1x 1	0        - 3        	1        - 2        	1        - 0
B1246 O:  1x 1	2        - 0        	0        - 3        	1        - 0
B1247 O:  1x 1	0        - 3        	0        - 1        	2        - 1
B1248 O:  1x 1	0        - 3        	0        - 1        	0        - 0
B1249 O:  1x 1	0        - 1        	0        - 3        	2        - 0
B1250 O:  1x 1	0        - 0        	0        - 3        	2        - 0
B1251 O:  1x 1	0        - 1        	0        - 3        	0        - 1
B1252 O:  1x 1	1        - 3        	0        - 0        	1        - 2
B1253 O:  1x 1	0        - 0        	0        - 3        	0        - 1
B1254 O:  1x 1	1        - 0        	0        - 3        	1        - 2
B1255 O:  1x 1	0        - 2        	0        - 1        	3        - 0
B1256 O:  1x 1	0        - 1        	1        - 1        	4        - 1
B1257 O:  1x 1	0        - 0        	1        - 1        	4        - 1
B1258 O:  1x 1	1        - 1        	0        - 0        	4        - 1
B1259 O:  1x 1	0        - 1        	2        - 3        	0        - 0
B1260 O:  1x 1	0        - 0        	2        - 3        	0        - 0
B1261 O:  1x 1	0        - 3        	0        - 0        	1        - 0
B1262 O:  1x 1	0        - 1        	0        - 0        	3        - 2
B1263 O:  1x 1	1        - 1        	1        - 1        	4        - 2
B1264 O:  1x 1	0        - 1        	3        - 2        	0        - 0
B1265 O:  1x 1	1        - 1        	1        - 4        	1        - 1
B1266 O:  1x 1	1        - 3        	0        - 1        	1        - 2
B1267 O:  1x 1	0        - 3        	1        - 0        	1        - 0
B1268 O:  1x 1	1        - 1        	0        - 1        	4        - 1
B1269 O:  1x 1	1        - 3        	0        - 0        	2        - 0
B1270 O:  1x 1	1        - 0        	0        - 3        	2        - 0
B1271 O:  1x 1	1        - 3        	0        - 0        	0        - 1
B1272 O:  1x 1	0        - 2        	3        - 0        	1        - 1
B1273 O:  1x 1	0        - 3        	0        - 1        	1        - 0
B1274 O:  1x 1	1        - 0        	1        - 1        	4        - 1
B1275 O:  1x 1	0        - 0        	3        - 1        	2        - 0
B1276 O:  1x 1	1        - 0        	2        - 3        	0        - 0
B1277 O:  1x 1	2        - 1        	0        - 3        	0        - 0
B1278 O:  1x 1	0        - 1        	0        - 3        	2        - 1
B1279 O:  1x 1	0        - 1        	0        - 3        	0        - 0
B1280 O:  1x 1	0        - 2        	0        - 3        	1        - 1
B1281 O:  1x 1	1        - 3        	1        - 0        	2        - 0
B1282 O:  1x 1	0        - 3        	1        - 1        	0        - 1
Totalt antal spelad rader 1283. Missade 0 av 1283.
Insatser -	 enkronorsrader: 1901.0 kr	1 övriga 0.0 E	 Totalt: 1901.0 kr
Antal bonger: 1283
